docId,filename,top topics, and contribution to doc ...
113,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO19_36001-38000.txt,41,0.218,33,0.209,24,0.176,43,0.148,20,0.140
114,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO1_1-2000.txt,20,0.189,43,0.159,33,0.132,24,0.121,40,0.111
115,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO20_38001-40000.txt,41,0.216,20,0.195,33,0.161,43,0.131,24,0.102,17,0.063
116,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO21_40001-42000.txt,33,0.213,41,0.199,24,0.150,43,0.137,20,0.115,34,0.089
117,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO22_42001-44000.txt,41,0.275,24,0.233,33,0.133,20,0.115,43,0.071,34,0.068
118,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO23_44001-46000.txt,41,0.305,33,0.138,20,0.134,18,0.125,43,0.110,24,0.054
119,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO24_46001-48000.txt,41,0.352,33,0.155,20,0.142,43,0.113,24,0.060
120,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO25_48001-50000.txt,41,0.264,33,0.180,20,0.162,43,0.097,24,0.091,17,0.077
121,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO26_50001-52000.txt,41,0.341,20,0.125,43,0.123,33,0.120,17,0.078,24,0.065
122,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO27_52001-54000.txt,41,0.321,4,0.184,20,0.132,24,0.080,33,0.077
123,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO28_54001-56000.txt,41,0.409,20,0.139,33,0.082,24,0.075,43,0.061
124,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO29_56001-58000.txt,41,0.372,20,0.175,33,0.133,43,0.106
125,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO2_2001-4000.txt,43,0.243,20,0.138,33,0.092,24,0.082,41,0.066,30,0.065,28,0.064,22,0.058
126,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO30_58001-60000.txt,41,0.370,20,0.117,33,0.107,43,0.100,34,0.074,24,0.069
127,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO31_60001-62000.txt,41,0.331,33,0.203,20,0.136,43,0.064,24,0.063
128,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO32_62001-64000.txt,41,0.356,20,0.142,34,0.127,33,0.083,24,0.083,43,0.059
129,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO33_64001-66000.txt,41,0.406,20,0.173,33,0.109,43,0.105,34,0.058
130,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO34_66001-68000.txt,41,0.433,33,0.122,20,0.108,24,0.095,43,0.058
131,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO35_68001-70000.txt,41,0.349,32,0.158,20,0.120,24,0.096
132,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO36_70001-72000.txt,41,0.327,20,0.178,34,0.139,33,0.086,43,0.061,24,0.061
133,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO37_72001-74000.txt,41,0.327,20,0.190,33,0.189,43,0.070,24,0.064
134,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO38_74001-76000.txt,41,0.361,20,0.164,33,0.129,43,0.072,42,0.060
135,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO39_76001-78000.txt,41,0.383,20,0.166,32,0.139,33,0.107
136,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO3_4001-6000.txt,43,0.224,20,0.172,41,0.123,24,0.116,33,0.094,30,0.063
137,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO40_78001-80000.txt,20,0.314,41,0.288,33,0.099,34,0.085,32,0.060
138,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO41_80001-82000.txt,41,0.372,20,0.157,33,0.102,42,0.095,24,0.084,43,0.060
139,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO42_82001-84000.txt,41,0.389,20,0.162,33,0.103,42,0.059,24,0.057,34,0.055,43,0.051
140,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO43_84001-86000.txt,41,0.303,2,0.256,20,0.125,34,0.099
141,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO44_86001-88000.txt,41,0.382,34,0.143,20,0.139,24,0.065
142,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO45_88001-90000.txt,41,0.442,34,0.119,20,0.109,24,0.064,32,0.063
143,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO46_90001-92000.txt,41,0.365,20,0.115,34,0.080,43,0.076,33,0.075,32,0.068,42,0.050
144,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO47_92001-94000.txt,41,0.358,20,0.179,33,0.137,43,0.079,24,0.071
145,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO48_94001-96000.txt,41,0.295,20,0.166,33,0.143,43,0.096,34,0.069
146,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO49_96001-97729.txt,41,0.293,20,0.228,33,0.170,43,0.070,24,0.058
147,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO4_6001-8000.txt,20,0.317,43,0.196,33,0.076,32,0.068,30,0.067,24,0.060
148,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO5_8001-10000.txt,20,0.252,43,0.224,33,0.162,17,0.064,24,0.063,41,0.058
149,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO6_10001-12000.txt,43,0.234,17,0.210,20,0.160,33,0.097,24,0.091,41,0.057
150,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO7_12001-14000.txt,43,0.271,17,0.159,20,0.156,33,0.131,24,0.115,41,0.084
151,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO8_14001-16000.txt,20,0.244,43,0.240,33,0.135,41,0.128,24,0.100
152,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\BrutO9_16001-18000.txt,43,0.266,33,0.188,20,0.146,41,0.118,24,0.098
153,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\HaliMeidhadB1_1-2000.txt,9,0.322,27,0.271,10,0.114
154,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\HaliMeidhadB2_2001-4000.txt,9,0.330,27,0.243,10,0.081,44,0.070,3,0.054
155,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\HaliMeidhadB3_4001-6000.txt,9,0.274,27,0.247,10,0.208
156,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\HaliMeidhadB4_6001-8857.txt,27,0.339,9,0.288,10,0.093,5,0.057
157,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\InfancyOfChrist1_1-2000.txt,1,0.499,19,0.268
158,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\InfancyOfChrist2_2001-4000.txt,1,0.534,19,0.285
159,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\InfancyOfChrist3_4001-6000.txt,1,0.508,19,0.323
160,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\InfancyOfChrist4_6001-8000.txt,1,0.522,19,0.313
161,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\InfancyOfChrist5_8001-10000.txt,1,0.476,19,0.307
162,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\InfancyOfChrist6_10001-12000.txt,1,0.510,19,0.336
163,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\InfancyOfChrist7_12001-13021.txt,19,0.396,1,0.389,18,0.061
164,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\JulianaB1_1-2000.txt,9,0.334,27,0.150,10,0.097,3,0.062,48,0.054
165,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\JulianaB2_2001-4000.txt,9,0.305,10,0.163,27,0.145,3,0.051
166,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\JulianaB3_4001-6000.txt,9,0.280,10,0.156,27,0.106,3,0.053
167,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\JulianaB4_6001-7172.txt,9,0.317,10,0.120,27,0.088
168,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\KentishSermons1_1-2000.txt,8,0.774
169,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\KentishSermons2_2001-3280.txt,8,0.740
170,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\KingHornL1_1-2000.txt,29,0.580,1,0.077,28,0.060
171,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\KingHornL2_2001-4000.txt,29,0.682,28,0.063
172,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\KingHornL3_4001-6000.txt,29,0.677,28,0.050
173,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\KingHornL4_6001-7487.txt,29,0.618,19,0.051
174,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LambethHom1_1-2000.txt,31,0.456,5,0.092,11,0.081
175,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LambethHom2_2001-4000.txt,31,0.456,5,0.202
176,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LambethHom3_4001-6000.txt,31,0.346,5,0.170,11,0.079
177,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LambethHom4_6001-8000.txt,31,0.326,11,0.123,5,0.107,16,0.052
178,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LambethHom5_8001-10000.txt,31,0.446,11,0.119,5,0.068
179,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LambethHom6_10001-12000.txt,31,0.458,5,0.104,11,0.081
180,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LambethHom7_12001-14576.txt,31,0.330,5,0.215,11,0.097,36,0.095
181,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LifeChrist1_1-2000.txt,19,0.495,22,0.246,1,0.068
182,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LifeChrist2_2001-4000.txt,19,0.570,22,0.181
183,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LifeChrist3_4001-6000.txt,19,0.532,22,0.273
184,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LifeChrist4_6001-8000.txt,19,0.573,22,0.181,1,0.056
185,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LifeChrist5_8001-10000.txt,19,0.545,22,0.243,1,0.061
186,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LifeChrist6_10001-11000.txt,19,0.444,22,0.245,1,0.092
187,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LutelSothSermonC1_1-420.txt,28,0.800,48,0.200
188,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\LuueRon1_1-1278.txt,7,0.345,49,0.141,5,0.089,28,0.051
189,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\OwlNightingaleC1_1-2000.txt,13,0.663,28,0.097
190,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\OwlNightingaleC2_2001-4000.txt,13,0.589,28,0.098
191,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\OwlNightingaleC3_4001-6000.txt,13,0.503,42,0.056,11,0.051
192,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\OwlNightingaleC4_6001-8000.txt,13,0.443,7,0.081,28,0.064
193,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\OwlNightingaleC5_8001-10803.txt,13,0.336,28,0.097,7,0.090,18,0.081,42,0.064,24,0.051
194,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\PassionOfOurLord1_1-2000.txt,49,0.546,7,0.123,22,0.110
195,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\PassionOfOurLord2_2001-4000.txt,49,0.623,22,0.130,7,0.068
196,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\PassionOfOurLord3_4001-6059.txt,49,0.544,22,0.114,7,0.112
197,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\PoemaMoraleJ1_1-2000.txt,7,0.518,5,0.107
198,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\PoemaMoraleJ2_2001-3964.txt,7,0.480,5,0.122,22,0.052
199,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\ProverbsAlfredJ1_1-1846.txt,7,0.375,49,0.127,5,0.102,28,0.066
200,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\ReligiousPoemsCaligula1_1-2200.txt,7,0.153,5,0.118,25,0.113,13,0.053,38,0.052,42,0.051,11,0.051
201,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\ReligiousPoemsJesus291_1-2000.txt,7,0.368,49,0.175,5,0.127,25,0.054
202,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\ReligiousPoemsJesus292_2001-4000.txt,7,0.305,49,0.247,22,0.082
203,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\ReligiousPoemsJesus293_4001-6586.txt,7,0.276,49,0.172,25,0.131,22,0.062,5,0.057
204,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\SawlesWardeB1_1-2000.txt,9,0.260,27,0.188,5,0.091,3,0.086,44,0.084,10,0.079
205,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\SawlesWardeB2_2001-4852.txt,9,0.286,27,0.255,10,0.140,12,0.056,11,0.055,44,0.053
206,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\SayingsBernardL1_1-1101.txt,19,0.213,38,0.197,1,0.137,25,0.095
207,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies10_18001-20000.txt,16,0.555,21,0.175,11,0.098
208,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies11_20001-22000.txt,16,0.368,21,0.280,11,0.098
209,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies12_22001-24000.txt,16,0.313,36,0.212,21,0.196,11,0.135
210,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies13_24001-26000.txt,21,0.278,16,0.268,11,0.137,36,0.060
211,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies14_26001-28000.txt,16,0.246,21,0.240,11,0.142,36,0.075
212,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies15_28001-30000.txt,21,0.254,36,0.243,16,0.164,11,0.087
213,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies16_30001-32898.txt,36,0.372,21,0.231,16,0.146,11,0.093
214,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies1_1-2000.txt,21,0.342,16,0.270,11,0.150
215,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies2_2001-4000.txt,16,0.342,21,0.202,11,0.150,22,0.063
216,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies3_4001-6000.txt,21,0.320,16,0.200,11,0.107,22,0.051
217,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies4_6001-8000.txt,21,0.312,16,0.297,11,0.123
218,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies5_8001-10000.txt,21,0.543,11,0.185,16,0.099
219,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies6_10001-12000.txt,21,0.604,11,0.141,16,0.094
220,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies7_12001-14000.txt,21,0.419,16,0.211,11,0.151
221,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies8_14001-16000.txt,21,0.448,16,0.292,11,0.099
222,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\TrinityHomilies9_16001-18000.txt,16,0.462,21,0.237,11,0.098
223,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues10_18001-20000.txt,46,0.636,47,0.103
224,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues11_20001-22000.txt,46,0.524,47,0.233,11,0.062
225,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues12_22001-24000.txt,47,0.450,46,0.385
226,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues13_24001-26158.txt,47,0.462,46,0.309
227,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues1_1-2000.txt,46,0.501,47,0.278
228,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues2_2001-4000.txt,46,0.445,47,0.272,11,0.088
229,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues3_4001-6000.txt,46,0.566,47,0.206
230,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues4_6001-8000.txt,46,0.594,47,0.219
231,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues5_8001-10000.txt,46,0.547,47,0.261
232,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues6_10001-12000.txt,46,0.586,47,0.194
233,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues7_12001-14000.txt,46,0.624,47,0.125,11,0.063
234,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues8_14001-16000.txt,46,0.570,47,0.178
235,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VicesAndVirtues9_16001-18000.txt,46,0.618,47,0.113,11,0.064
236,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\VisionPaulL1_1-1438.txt,1,0.310,25,0.219,19,0.202,38,0.092
237,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\WohungeT1_1-2000.txt,48,0.619,10,0.070,27,0.069
238,C:\Users\Scott Kleinman\Desktop\EMECorpus\SecondModel\2000_word_chunks\WohungeT2_2001-3924.txt,48,0.572,27,0.106
